RoadId,RoadKind,RoadDirection,RoadForm,LaneCount,Width,SpeedLimitMin,SpeedLimitMax,RoadStatus,NextIds,PrevIds,lane_roadid,lane_lanenum,lane_laneid,lane_nexts(roadId:laneNum),lane_pres(roadId:laneNum),CategoryVehicle,CategorySpecial,CategoryLocation,Transition,isVirtual,LaneConnects(LaneId:RoadId:PassRoadIds|ArrowInfo:LaneInfo:BusLane:LaneNum:LaneLeft:LaneRight)
106925549,6,2,6,3,11.2,0,40,1,106925548/,106925550/,106925549,1,16400611,(106925548:142),(106925550:238),0,0,0,1,0
106925549,6,2,6,3,11.2,0,40,1,106925548/,106925550/,106925549,2,16508021,(106925548:97),(106925550:115),0,0,0,2,1
106925549,6,2,6,3,11.2,0,40,1,106925548/,106925550/,106925549,3,17768622,(106925548:175),(106925550:172),0,0,0,3,1
106925550,6,2,6,3,11.945,0,40,1,106925547/106925549/,106642565/,106925550,1,16400622,(106925549:227),(106642565:237),0,0,0,1,0
106925550,6,2,6,3,11.945,0,40,1,106925547/106925549/,106642565/,106925550,2,16508019,(106925549:117),(106642565:226),0,0,0,3,1
106925550,6,2,6,3,11.945,0,40,1,106925547/106925549/,106642565/,106925550,3,17768620,(106925547:173)(106925549:174),(106642565:226),0,0,0,3,1
106925547,6,2,6,1,3.615,0,40,1,106642572/,106925550/,106925547,1,17768621,(106642572:167),(106925550:172),0,256,0,1,1
106642630,6,2,6,3,9.855,0,40,1,106642572/,106666599/,106642630,1,16400824,(106642572:234),(106666599:143),16,0,0,1,0
106642630,6,2,6,3,9.855,0,40,1,106642572/,106666599/,106642630,2,16400840,(106642572:167),(106666599:82),0,0,0,1,0
106642630,6,2,6,3,9.855,0,40,1,106642572/,106666599/,106642630,3,16400780,(106642572:235),(106666599:80),0,0,0,1,0
106642572,6,2,0,3,10.455,0,40,1,106642568/,106642630/106925547/,106642572,1,16400618,(106642568:229),(106642630:184),16,0,0,1,0
106642572,6,2,0,3,10.455,0,40,1,106642568/,106642630/106925547/,106642572,2,16400807,(106642568:236),(106642630:200)(106925547:173),0,0,0,1,0
106642572,6,2,0,3,10.455,0,40,1,106642568/,106642630/106925547/,106642572,3,16400619,(106642568:230),(106642630:140),0,0,0,1,0
106642568,6,2,0,3,10.82,0,40,1,106642569/,106642572/,106642568,1,16400613,(106642569:231),(106642572:234),0,0,0,1,0
106642568,6,2,0,3,10.82,0,40,1,106642569/,106642572/,106642568,2,16400620,(106642569:26),(106642572:167),0,0,0,1,0
106642568,6,2,0,3,10.82,0,40,1,106642569/,106642572/,106642568,3,16400614,(106642569:23),(106642572:235),0,0,0,1,0
106642569,6,2,0,3,10.925,0,40,1,106642624/,106642568/,106642569,1,16400615,(106642624:136),(106642568:229),0,0,0,1,0
106642569,6,2,0,3,10.925,0,40,1,106642624/,106642568/,106642569,2,16400666,(106642624:84),(106642568:236),0,0,0,1,0
106642569,6,2,0,3,10.925,0,40,1,106642624/,106642568/,106642569,3,16400663,(106642624:189),(106642568:230),0,0,0,1,0
